NrHaul;Status;Dist;Mean_Depth;Layer;RectangleAlpha;EEZ;NM12;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7;lat8;lon8;lat9;lon9;lat10;lon10;lat_end;lon_end;length;Area
24147;I;1,572664369;38;2;39G3;SWE;No;55,2983333333333;13,8565;55,3221666666667;13,8373333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3221666666667;13,8373333333333;2919,1629321977;24
24150;V;1,453364203;47;3;38G4;DEN;No;54,6128333333333;14,7768333333333;54,6116666666667;14,765;54,6116666666667;14,7566666666667;54,6101666666667;14,7353333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6101666666667;14,7353333333333;2702,38674574732;24
24151;V;2,210375589;45;3;38G3;GFR;No;54,8093333333333;13,182;54,8068333333333;13,2036666666667;54,8045;13,2285;54,8031666666667;13,245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8031666666667;13,245;4109,90092751858;24
24152;V;2,501860082;43;3;38G3;GFR;No;54,8086666666667;13,2863333333333;54,8371666666667;13,3391666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8371666666667;13,3391666666667;4647,33076052226;24
24153;V;4,091855721;44;3;38G3;GFR;No;54,7536666666667;13,5205;54,7526666666667;13,4873333333333;54,7495;13,4558333333333;54,7423333333333;13,4043333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7423333333333;13,4043333333333;7608,15685203604;24
24156;V;2,499388046;41;3;38G3;GFR;No;54,722;13,7261666666667;54,7396666666667;13,7915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7396666666667;13,7915;4645,68553300438;24
24161;V;2,502154528;46;3;38G3;GFR;No;54,77;13,9716666666667;54,8063333333333;13,9361666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8063333333333;13,9361666666667;4644,82322193207;24
24162;V;2,500469343;56;3;38G4;DEN;No;54,6808333333333;14,8483333333333;54,6843333333333;14,7765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6843333333333;14,7765;4649,4825681716;24
24164;V;4,103217889;48;3;38G4;DEN;No;54,6695;14,6715;54,7253333333333;14,7398333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7253333333333;14,7398333333333;7618,41400839605;24
24169;V;2,808108229;37;2;38G2;DEN;No;54,9133333333333;12,975;54,9283333333333;12,9933333333333;54,9416666666667;13,0083333333333;54,9516666666667;13,0216666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9516666666667;13,0216666666667;5213,898045559;24
24171;V;1,459409863;42;3;38G3;GFR;No;54,9386666666667;13,0898333333333;54,9391666666667;13,1321666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9391666666667;13,1321666666667;2713,7697002727;24
24173;V;1,570807601;46;3;38G3;GFR;No;54,8763333333333;13,219;54,8766666666667;13,1735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8766666666667;13,1735;2920,90519122543;24
24179;V;3,377274618;45;3;38G3;GFR;No;54,8606666666667;13,3015;54,84;13,3015;54,8198333333333;13,2981666666667;54,8045;13,2998333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8045;13,2998333333333;6266,0554602164;24
24182;V;2,501214844;48;3;38G3;GFR;No;54,875;13,4068333333333;54,8896666666667;13,4746666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8896666666667;13,4746666666667;4649,71391112156;24
24183;V;2,839524533;49;3;38G3;GFR;No;55;13,5283333333333;54,9726666666667;13,5956666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9726666666667;13,5956666666667;5276,21252296896;24
24190;V;2,501429073;50;3;38G3;GFR;No;54,9263333333333;13,67;54,9173333333333;13,5991666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9173333333333;13,5991666666667;4650,92137974668;24
24192;V;3,63405953;43;3;38G3;GFR;No;54,865;13,835;54,8633333333333;13,8016666666667;54,8633333333333;13,7666666666667;54,865;13,73;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,865;13,73;6757,43633822401;24
24195;V;3,652166749;49;3;38G3;GFR;No;54,96;13,985;54,9633333333333;13,9566666666667;54,97;13,925;54,9816666666667;13,8866666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9816666666667;13,8866666666667;6789,13253570005;24
24202;I;2,502996669;44;3;38G4;DEN;No;54,8921666666667;14,1081666666667;54,8935;14,0356666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8935;14,0356666666667;4654,29922391323;24
24205;I;3,596484787;44;3;38G4;GFR;No;54,8988333333333;14,0966666666667;54,9166666666667;14,1133333333333;54,915;14,125;54,9053333333333;14,1795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9053333333333;14,1795;6682,95201035464;24
24207;V;3,257957127;45;3;38G4;DEN;No;54,9866666666667;14,1583333333333;54,9966666666667;14,17;55,0116666666667;14,185;55,0333333333333;14,2066666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0333333333333;14,2066666666667;6048,29929369655;24
24210;V;4,824880265;43;3;39G3;SWE;No;55,017;13,3066666666667;55,0413333333333;13,2258333333333;55,0631666666667;13,2566666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0631666666667;13,2566666666667;8964,94876312614;24
24211;I;3,856408728;42;3;39G3;SWE;No;55,0648333333333;13,275;55,0653333333333;13,3068333333333;55,0656666666667;13,3401666666667;55,067;13,3871666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,067;13,3871666666667;7171,02011641278;24
24212;I;4,026252993;48;3;38G3;GFR;No;55,0018333333333;13,3903333333333;54,9683333333333;13,289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9683333333333;13,289;7482,70781827852;24
24225;V;3,559075089;45;3;39G3;SWE;No;55,0695;13,6583333333333;55,0591666666667;13,5563333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0591666666667;13,5563333333333;6617,70250843871;24
24228;V;2,502516324;46;3;39G3;GFR;No;55,0095;13,6728333333333;55,0176666666667;13,7441666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0176666666667;13,7441666666667;4653,05358135442;24
24245;V;1,505953776;44;3;39G4;DEN;No;55,0903333333333;14,3091666666667;55,0663333333333;14,2963333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0663333333333;14,2963333333333;2794,70026520606;24
24251;V;2,495905793;42;3;39G4;DEN;No;55,09;14,5523333333333;55,1315;14,5573333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1315;14,5573333333333;4631,017168974;24
24252;V;2,810025912;41;3;39G3;SWE;No;55,2078333333333;13,1745;55,2081666666667;13,2175;55,1933333333333;13,2466666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1933333333333;13,2466666666667;5222,90766418445;24
24253;V;1,741132995;41;3;39G3;SWE;No;55,1995;13,3733333333333;55,1705;13,3715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1705;13,3715;3230,5925236782;24
24263;V;2,497757389;44;3;39G3;SWE;No;55,2725;13,7333333333333;55,2491666666667;13,6728333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2491666666667;13,6728333333333;4641,47755260954;24
24267;V;1,495118085;39;2;39G3;SWE;No;55,2566666666667;13,9983333333333;55,26;13,955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,26;13,955;2780,11204867849;24
24275;V;1,660894082;48;3;39G4;DEN;No;55,1985;14,3116666666667;55,1758333333333;14,2838333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1758333333333;14,2838333333333;3083,9373092646;24
24278;V;1,768338384;58;3;38G5;DEN;No;54,7683333333333;15;54,755;14,9883333333333;54,7466666666667;14,9816666666667;54,7416666666667;14,9783333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7416666666667;14,9783333333333;3282,16275150872;24
24280;V;2,500848408;19;2;38G2;DEN;No;54,6886666666667;12,1971666666667;54,7211666666667;12,2423333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7211666666667;12,2423333333333;4643,92271307544;24
24281;V;2,501942169;20;2;38G2;DEN;No;54,8446666666667;12,6788333333333;54,8205;12,7378333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8205;12,7378333333333;4648,85022072543;24
24282;V;2,498568166;17;2;38G2;DEN;No;54,6403333333333;12,1755;54,6066666666667;12,1331666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6066666666667;12,1331666666667;4639,16423549882;24
24286;V;0,773444117;49;3;38G4;DEN;No;54,6926666666667;14,6574166666667;54,6859166666667;14,6384166666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6859166666667;14,6384166666667;1437,31409108013;24
24287;V;2,985098971;43;3;39G4;DEN;No;55,0416666666667;14,2233333333333;55,0316666666667;14,2083333333333;55,0066666666667;14,19;55;14,1783333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;14,1783333333333;5542,10558845405;24
24288;V;1,524428061;38;2;39G4;SWE;No;55,2703333333333;14,0393333333333;55,2686666666667;14,0838333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2686666666667;14,0838333333333;2834,69857697714;24
24289;V;2,107630024;47;3;38G3;GFR;No;54,9316666666667;13,2583333333333;54,95;13,2616666666667;54,9666666666667;13,26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9666666666667;13,26;3910,51021157061;24
24293;V;3,268314491;18;2;38G4;GFR;No;54,5635;14,1271666666667;54,5571666666667;14,1486666666667;54,5531666666667;14,1733333333333;54,5416666666667;14,2128333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5416666666667;14,2128333333333;6075,00482543326;24
24294;V;7,482200602;22;2;38G3;GFR;No;54,6128333333333;13,808;54,6271666666667;13,713;54,6513333333333;13,7545;54,677;13,7925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,677;13,7925;13902,814982987;24
24295;V;9,216711185;34;2;38G4;DEN;No;54,5760666666667;14,6567;54,7024;14,5057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7024;14,5057;17112,0914425408;24
24296;V;4,407745757;28;2;38G2;DEN;No;54,908;12,8703666666667;54,9755666666667;12,8201666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9755666666667;12,8201666666667;8180,82259135602;24
24297;I;4,960628809;24,5;2;39G2;DEN;No;54,9883333333333;12,9065;55,0703666666667;12,9244666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0703666666667;12,9244666666667;9204,27299484027;24
24298;V;2,648233881;36,13333333;2;38G2;DEN;No;54,9166666666667;12,9666666666667;54,9333333333333;12,995;54,9433333333333;13,0066666666667;54,95;13,0166666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,95;13,0166666666667;4918,13112524008;24
24300;V;3,661220082;39;2;38G4;DEN;No;54,8623333333333;14,7946666666667;54,848;14,7765;54,8361666666667;14,7481666666667;54,818;14,7233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,818;14,7233333333333;6799,8443003564;24
24301;V;1,247592889;36;2;39G3;SWE;No;55,056;13,6393333333333;55,054;13,6754666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,054;13,6754666666667;2319,86618651438;24
24303;V;8,685750811;34;2;39G3;SWE;No;55,3138333333333;13,9323333333333;55,3166666666667;13,8513333333333;55,31;13,7958333333333;55,303;13,9116666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,303;13,9116666666667;16150,9261225385;24
24306;V;2,777221198;41;3;38G3;GFR;No;54,7097;13,7887333333333;54,755;13,8052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,755;13,8052;5153,09493330012;24
24307;V;4,176710133;52;3;38G4;DEN;No;54,726;14,7083333333333;54,7175;14,6768333333333;54,7063333333333;14,642;54,6931666666667;14,6021666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6931666666667;14,6021666666667;7762,60178754551;24
24309;V;2,077174374;47,5;3;38G3;GFR;No;54,8729266666667;13,5711566666667;54,9075;13,5742666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9075;13,5742666666667;3853,92598545603;24
24310;V;8,256366441;50,5;3;38G3;GFR;No;54,9887833333333;13,8697266666667;54,9245366666667;13,6578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9245366666667;13,6578;15345,3127661602;24
24311;V;1,49245837;46;3;38G4;DEN;No;55,0146666666667;14,2733333333333;54,9958333333333;14,245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9958333333333;14,245;2771,71901217469;24
24312;V;1,566248847;41,33333333;3;39G3;SWE;No;55,0431666666667;13,4505;55,0418333333333;13,496;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0418333333333;13,496;2912,43918811399;24
24313;V;1,733142497;47,5;3;39G3;SWE;No;55,0394933333333;13,4241266666667;55,0386833333333;13,4745166666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0386833333333;13,4745166666667;3222,79021860446;24
24314;I;9,689216646;50,5;3;39G3;SWE;No;55,0943333333333;13,5376333333333;55,0863333333333;13,8194666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0863333333333;13,8194666666667;18017,1488560657;24
24315;I;1,633322533;48;3;39G3;SWE;No;55,0816666666667;13,7256666666667;55,0747666666667;13,7716666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0747666666667;13,7716666666667;3036,75656221804;24
24316;V;4,014520219;41,5;3;39G4;SWE;No;55,1546;14,066;55,1706666666667;13,9523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1706666666667;13,9523;7464,147672911;24
24317;V;6,671725796;40,5;3;39G4;DEN;No;55,15785;14,2700966666667;55,1579;14,0754666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1579;14,0754666666667;12406,2220027943;24
24318;V;1,74693372;48;3;39G4;SWE;No;55,1427633333333;14,1396133333333;55,1430833333333;14,1905533333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1430833333333;14,1905533333333;3248,45844197584;24
24319;V;3,649686565;50,23333333;3;39G4;DEN;No;55,0833333333333;14,17;55,095;14,1816666666667;55,11;14,205;55,1233333333333;14,2466666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1233333333333;14,2466666666667;6779,81936213637;24
24321;V;8,223801924;41,4;3;39G3;SWE;No;55,2233333333333;13,42;55,2241666666667;13,5316666666667;55,2291666666667;13,6016666666667;55,2383333333333;13,6575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2383333333333;13,6575;15291,6278776274;24
24323;V;10,42833665;41;3;39G3;SWE;No;55,2483333333333;13,8683333333333;55,2491666666667;13,7275;55,2416666666667;13,6666666666667;55,2266666666667;13,5683333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2266666666667;13,5683333333333;19390,4811943946;24
24324;V;1,600122109;42;3;39G3;SWE;No;55,15;13,9316666666667;55,1503333333333;13,9783333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1503333333333;13,9783333333333;2975,46024813988;24
24325;V;1,63;18;2;38G2;GFR;No;54,6066666666667;12,6025;54,5795;12,6025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5795;12,6025;3024,08514189581;24
24328;V;1,644242736;19;2;38G2;GFR;No;54,6398333333333;12,6846666666667;54,627;12,6428333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,627;12,6428333333333;3055,90811444103;24
24329;V;1,570454512;12;2;37G4;GFR;No;54,4333333333333;14,26;54,4333333333333;14,215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4333333333333;14,215;2920,17800561865;24
24330;V;1,515622864;12;2;37G4;GFR;No;54,4333333333333;14,1466666666667;54,4316666666667;14,19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4316666666667;14,19;2818,19341498157;24
24331;V;1,490610217;16;2;37G4;GFR;No;54,4316666666667;14,07;54,415;14,1016666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,415;14,1016666666667;2768,87277809145;24
24332;V;1,602000262;11;2;37G4;GFR;No;54,3766666666667;14,185;54,395;14,1516666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,395;14,1516666666667;2975,62738467658;24
24333;V;1,519246202;12;2;37G4;GFR;No;54,3566666666667;14,1483333333333;54,3416666666667;14,1833333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3416666666667;14,1833333333333;2822,68277506601;24
24334;V;1,564763307;10;2;37G4;GFR;No;54,3666666666667;14,3016666666667;54,39;14,3216666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,39;14,3216666666667;2904,27514933829;24
24335;V;1,636694046;14;2;37G4;GFR;No;54,1916666666667;14,31;54,2133333333333;14,2816666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,2133333333333;14,2816666666667;3038,89283469472;24
24336;V;;47;3;38G3;GFR;No;54,85745;13,5413666666667;54,8414166666667;13,5076666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8414166666667;13,5076666666667;2805,61251354492;24
24337;V;;18;2;39G2;DEN;;55,2527166666667;12,4693;55,2333333333333;12,5033333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2333333333333;12,5033333333333;3056,58425056584;24
24338;V;;30;2;39G2;DEN;;55,1602;12,7399833333333;55,1416666666667;12,77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1416666666667;12,77;2814,09571276656;24
24339;V;;30;2;39G2;DEN;;55,0895666666667;12,8796;55,0916666666667;12,8266666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0916666666667;12,8266666666667;3387,85981393371;24
24340;V;;37;2;38G2;DEN;;54,9054666666667;12,9826833333333;54,9166666666667;12,9316666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9166666666667;12,9316666666667;3501,48594636946;24
24341;V;;18;2;38G2;DEN;;54,8257833333333;12,7211166666667;54,8316666666667;12,68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8316666666667;12,68;2722,37614602822;24
24342;V;;18;2;38G2;DEN;;54,8723;12,6208833333333;54,8783333333333;12,58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8783333333333;12,58;2708,98012465389;24
24343;V;;20;2;38G2;DEN;;54,7400166666667;12,3019666666667;54,715;12,2716666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,715;12,2716666666667;3400,89162453396;24
24344;V;;16;2;38G2;DEN;;54,6386166666667;12,1731333333333;54,61;12,1833333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,61;12,1833333333333;3252,92538130865;24
25001;V;1,707663189;19;1;37G5;POL;No;54,3316666666667;15,0766666666667;54,3233333333333;15,1233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3233333333333;15,1233333333333;3174,66987908164;25
25002;V;1,928255619;19;1;38G7;POL;No;54,7483333333333;17;54,7733333333333;17,035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7733333333333;17,035;3580,70029655413;25
25004;V;1,412886364;20;2;38G6;POL;No;54,8783333333333;16,6433333333333;54,8833333333333;16,6833333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8833333333333;16,6833333333333;2626,99006494873;25
25006;V;1,805921899;32;2;37G5;POL;No;54,4333333333333;15,1466666666667;54,4316666666667;15,1983333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4316666666667;15,1983333333333;3357,99374198226;25
25008;V;1,747078365;28;2;37G5;POL;No;54,3833333333333;15,5666666666667;54,3833333333333;15,6166666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3833333333333;15,6166666666667;3248,59179857632;25
25009;V;1,866269153;30;2;37G5;POL;No;54,3816666666667;15,7883333333333;54,3833333333333;15,735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3833333333333;15,735;3470,19736163838;25
25010;V;1,914171772;26;2;37G6;POL;No;54,4466666666667;16,0883333333333;54,4783333333333;16,095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4783333333333;16,095;3551,34189453984;25
25011;V;3,729605655;21;2;37G6;POL;No;54,4116666666667;16,05;54,4216666666667;16,0016666666667;54,435;16,015;54,45;16,0283333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,45;16,0283333333333;6927,84928472992;25
25013;V;1,251378162;33;2;38G6;POL;No;54,65;16,3933333333333;54,6333333333333;16,3716666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6333333333333;16,3716666666667;2323,55438070294;25
25014;V;1,499341638;27;2;38G6;POL;No;54,6933333333333;16,645;54,6866666666667;16,6033333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6866666666667;16,6033333333333;2787,54169937698;25
25016;V;1,389009345;30;2;38G6;POL;No;54,7433333333333;16,8166666666667;54,7416666666667;16,7766666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7416666666667;16,7766666666667;2582,80450567184;25
25017;V;1,457283964;29;2;38G6;POL;No;54,7366666666667;16,8716666666667;54,7266666666667;16,8333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7266666666667;16,8333333333333;2708,7592316091;25
25022;V;4,654594062;28;2;38G7;POL;No;54,9566666666667;17,4166666666667;54,9583333333333;17,4666666666667;54,9533333333333;17,5;54,9733333333333;17,5366666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9733333333333;17,5366666666667;8651,48548035228;25
25024;V;2,114456006;24;2;38G7;POL;No;54,85;17,4666666666667;54,8565;17,5268333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8565;17,5268333333333;3931,51401066221;25
25030;V;1,50639481;40;3;39G7;POL;No;55,4883333333333;17,4633333333333;55,485;17,4416666666667;55,49;17,4216666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,49;17,4216666666667;2800,52925478569;25
25038;V;2,501632741;51;3;41G7;SWE;No;56,15;17,75;56,1416666666667;17,6766666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1416666666667;17,6766666666667;4651,70532336484;25
25039;V;1,598303948;49;3;37G5;POL;No;54,4583333333333;15,605;54,48;15,6316666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,48;15,6316666666667;2967,50527207294;25
25040;V;1,75331743;49;3;37G5;POL;No;54,465;15,78;54,485;15,8166666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,485;15,8166666666667;3256,74456948166;25
25041;V;3,516911271;41;3;37G5;POL;No;54,415;15,6833333333333;54,425;15,6983333333333;54,4383333333333;15,7316666666667;54,4483333333333;15,765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4483333333333;15,765;6534,52186987418;25
25042;V;5,941040851;45;3;37G5;POL;No;54,5333333333333;16;54,435;16,02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,435;16,02;11022,3625944225;25
25046;V;3,726507765;59;3;38G5;POL;No;54,5566666666667;15,44;54,58;15,4233333333333;54,56;15,4366666666667;54,5733333333333;15,4233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5733333333333;15,4233333333333;6916,25306942139;25
25047;V;3,041874948;60;4;38G5;POL;No;54,6283333333333;15,5266666666667;54,5933333333333;15,59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5933333333333;15,59;5650,18694006107;25
25048;V;1,604198348;60;4;38G5;POL;No;54,5683333333333;15,6683333333333;54,5416666666667;15,665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5416666666667;15,665;2976,23264344177;25
25049;V;2,159467104;55;3;38G5;POL;No;54,5416666666667;15,7683333333333;54,5583333333333;15,8233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5583333333333;15,8233333333333;4013,49610499086;25
