NrHaul;Status;Dist;Mean_Depth;Layer;EEZ;NM12;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7;lat8;lon8;lat9;lon9;lat10;lon10;lat_end;lon_end;geometry;length;Area
22137;V;2,081813345;18;2;DEN;No;54,7025;10,7358333333333;54,6691666666667;10,7191666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6691666666667;10,7191666666667;c(10.7358333333333, 10.7191666666667, 54.7025, 54.6691666666667);3863,14206176137;22
22138;I;2,20579963;23;2;DEN;No;54,7688888888889;10,4175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;c(10.4175, 54.7688888888889);0;22
22139;I;2,652230416;25;2;GFR;No;54,4483333333333;11,5180555555556;54,3844444444444;11,5016666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3844444444444;11,5016666666667;c(11.5180555555556, 11.5016666666667, 54.4483333333333, 54.3844444444444);7190,79561084816;22
22140;V;4,142090056;24;2;DEN;No;54,4191666666667;11,6197222222222;54,4013888888889;11,7186111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4013888888889;11,7186111111111;c(11.6197222222222, 11.7186111111111, 54.4191666666667, 54.4013888888889);6718,81446443472;22
22141;V;1,567341614;22;2;GFR;No;54,2344444444444;11,4175;54,2502777777778;11,4519444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,2502777777778;11,4519444444444;c(11.4175, 11.4519444444444, 54.2344444444444, 54.2502777777778);2854,59079905242;22
22142;V;1,70987683;24;2;GFR;No;54,2525;11,5002777777778;54,2677777777778;11,5358333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,2677777777778;11,5358333333333;c(11.5002777777778, 11.5358333333333, 54.2525, 54.2677777777778);2874,11203946788;22
22143;V;2,705490677;25;2;GFR;No;54,2025;11,5502777777778;54,2191666666667;11,6177777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,2191666666667;11,6177777777778;c(11.5502777777778, 11.6177777777778, 54.2025, 54.2191666666667);4778,75622169134;22
22144;V;1,502232345;24;2;GFR;No;54,3063888888889;11,4880555555556;54,3088888888889;11,435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3088888888889;11,435;c(11.4880555555556, 11.435, 54.3063888888889, 54.3088888888889);3464,64994126362;22
22145;V;1,625729429;24;2;GFR;No;54,2858333333333;11,5183333333333;54,2847222222222;11,5675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,2847222222222;11,5675;c(11.5183333333333, 11.5675, 54.2858333333333, 54.2847222222222);3204,44555534962;22
22146;V;1,60670248;25;2;GFR;No;54,3041666666667;11,6008333333333;54,3258333333333;11,5855555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3258333333333;11,5855555555556;c(11.6008333333333, 11.5855555555556, 54.3041666666667, 54.3258333333333);2608,64847428651;22
22147;V;;24;2;DEN;;54,5783333333333;11,7819444444444;54,3688888888889;11,7177777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3688888888889;11,7177777777778;c(11.7819444444444, 11.7177777777778, 54.5783333333333, 54.3688888888889);23682,2654999367;22
22150;V;;30;2;DEN;;55,1169444444444;9,71722222222222;55,1191666666667;9,7525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1191666666667;9,7525;c(9.71722222222222, 9.7525, 55.1169444444444, 55.1191666666667);2264,49126826841;22
22151;V;;33;2;DEN;;55,0513888888889;9,55111111111111;55,0352777777778;9,51861111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0352777777778;9,51861111111111;c(9.55111111111111, 9.51861111111111, 55.0513888888889, 55.0352777777778);2744,65615116711;22
22152;V;;20;2;DEN;;55,1519444444444;9,61805555555556;55,1511111111111;9,56888888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1511111111111;9,56888888888889;c(9.61805555555556, 9.56888888888889, 55.1519444444444, 55.1511111111111);3135,88196218552;22
22153;V;;22;2;DEN;;55,1519444444444;9,76861111111111;55,1841666666667;9,76805555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1841666666667;9,76805555555556;c(9.76861111111111, 9.76805555555556, 55.1519444444444, 55.1841666666667);3587,36585259496;22
23010;V;;23,5;2;;No;56,2488888888889;12,4180555555556;56,2155555555556;12,4366666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,2155555555556;12,4366666666667;c(12.4180555555556, 12.4366666666667, 56.2488888888889, 56.2155555555556);3886,8661361603;23
23012;V;;16;2;;No;55,8152777777778;12,8533333333333;55,7819444444444;12,87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7819444444444;12,87;c(12.8533333333333, 12.87, 55.8152777777778, 55.7819444444444);3855,66487465226;23
24001;V;1,616412896;17;2;GFR;No;54,3847222222222;12,2008333333333;54,4097222222222;12,2244444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4097222222222;12,2244444444444;c(12.2008333333333, 12.2244444444444, 54.3847222222222, 54.4097222222222);3177,38452439565;24
24002;V;1,846594079;18;2;GFR;No;54,4466666666667;12,3577777777778;54,4422222222222;12,3413888888889;54,4272222222222;12,3413888888889;54,4236111111111;12,3177777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4236111111111;12,3177777777778;c(12.3577777777778, 12.3413888888889, 12.3413888888889, 12.3177777777778, 54.4466666666667, 54.4422222222222, 54.4272222222222, 54.4236111111111);4426,72102574555;24
24004;V;2,496303573;16;2;POL;No;54,4983333333333;14,7505555555556;54,4502777777778;14,7788888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4502777777778;14,7788888888889;c(14.7505555555556, 14.7788888888889, 54.4983333333333, 54.4502777777778);5655,81680721397;24
24005;V;1,619596704;19;2;DEN;No;54,6516666666667;12,1838888888889;54,6680555555556;12,2413888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6680555555556;12,2413888888889;c(12.1838888888889, 12.2413888888889, 54.6516666666667, 54.6680555555556);4134,94725497662;24
24006;V;3,241676121;16;2;GFR;No;54,5919444444444;12,4602777777778;54,6486111111111;12,4652777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6486111111111;12,4652777777778;c(12.4602777777778, 12.4652777777778, 54.5919444444444, 54.6486111111111);6316,1996654362;24
24007;V;2,736150747;15;2;GFR;No;54,6288888888889;12,9205555555556;54,6327777777778;12,9483333333333;54,6363888888889;12,9897222222222;54,6438888888889;13,0033333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6438888888889;13,0033333333333;c(12.9205555555556, 12.9483333333333, 12.9897222222222, 13.0033333333333, 54.6288888888889, 54.6327777777778, 54.6363888888889, 54.6438888888889);5760,27232387208;24
24008;V;1,847146144;18;2;GFR;No;54,5002777777778;13,9869444444444;54,5011111111111;13,9705555555556;54,5261111111111;13,9680555555556;54,5269444444444;13,9516666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5269444444444;13,9516666666667;c(13.9869444444444, 13.9705555555556, 13.9680555555556, 13.9516666666667, 54.5002777777778, 54.5011111111111, 54.5261111111111, 54.5269444444444);4918,5440326936;24
24009;V;3,253830553;18;2;GFR;No;54,5316666666667;13,9711111111111;54,4975;14,0372222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4975;14,0372222222222;c(13.9711111111111, 14.0372222222222, 54.5316666666667, 54.4975);5726,88142520596;24
24011;V;3,091652817;19;2;GFR;No;54,5341666666667;14,3158333333333;54,5386111111111;14,2258333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5386111111111;14,2258333333333;c(14.3158333333333, 14.2258333333333, 54.5341666666667, 54.5386111111111);5846,65786982148;24
24012;V;4,163584095;17;2;GFR;No;54,5425;14,2511111111111;54,5280555555556;14,285;54,5269444444444;14,33;54,5127777777778;14,3708333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5127777777778;14,3708333333333;c(14.2511111111111, 14.285, 14.33, 14.3708333333333, 54.5425, 54.5280555555556, 54.5269444444444, 54.5127777777778);8714,67747890039;24
24014;V;2,582019066;17;2;GFR;No;54,5052777777778;14,3927777777778;54,5072222222222;14,4141666666667;54,5019444444444;14,4188888888889;54,4911111111111;14,4522222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4911111111111;14,4522222222222;c(14.3927777777778, 14.4141666666667, 14.4188888888889, 14.4522222222222, 54.5052777777778, 54.5072222222222, 54.5019444444444, 54.4911111111111);4538,30701380842;24
24015;V;1,731912957;18;2;DEN;No;54,7013888888889;12,3188888888889;54,6872222222222;12,3066666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6872222222222;12,3066666666667;c(12.3188888888889, 12.3066666666667, 54.7013888888889, 54.6872222222222);1762,95745153473;24
24016;V;3,240506409;21;2;GFR;No;54,6911111111111;12,9763888888889;54,6702777777778;13,0663888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6702777777778;13,0663888888889;c(12.9763888888889, 13.0663888888889, 54.6911111111111, 54.6702777777778);6251,2163202382;24
24017;V;1,520315965;18;2;DEN;No;54,8936111111111;12,6113888888889;54,8966666666667;12,6358333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8966666666667;12,6358333333333;c(12.6113888888889, 12.6358333333333, 54.8936111111111, 54.8966666666667);1604,83983765872;24
24018;V;2,496259629;18;2;DEN;No;54,8702777777778;12,6172222222222;54,8522222222222;12,6869444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8522222222222;12,6869444444444;c(12.6172222222222, 12.6869444444444, 54.8702777777778, 54.8522222222222);4907,67087264938;24
24020;V;2,497487388;37;2;SWE;No;55,2713888888889;13,9441666666667;55,2597222222222;14,0036111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2597222222222;14,0036111111111;c(13.9441666666667, 14.0036111111111, 55.2713888888889, 55.2597222222222);3995,90699991551;24
24021;V;2,502231369;17;2;GFR;No;54,4991666666667;13,735;54,5208333333333;13,7961111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5208333333333;13,7961111111111;c(13.735, 13.7961111111111, 54.4991666666667, 54.5208333333333);4635,16063571907;24
24022;V;3,354320046;31;2;POL;No;54,4541666666667;14,9508333333333;54,4547222222222;14,9175;54,4644444444444;14,8902777777778;54,4691666666667;14,8713888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4691666666667;14,8713888888889;c(14.9508333333333, 14.9175, 14.8902777777778, 14.8713888888889, 54.4541666666667, 54.4547222222222, 54.4644444444444, 54.4691666666667);5566,36182494013;24
24024;V;1,62605551;22;2;GFR;No;54,5677777777778;13,785;54,5355555555556;13,8002777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5355555555556;13,8002777777778;c(13.785, 13.8002777777778, 54.5677777777778, 54.5355555555556);3720,55924272474;24
24025;V;4,816711991;39;2;GFR;No;54,6538888888889;13,7336111111111;54,7044444444444;13,6311111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7044444444444;13,6311111111111;c(13.7336111111111, 13.6311111111111, 54.6538888888889, 54.7044444444444);8682,45051685062;24
24030;V;1,918641507;22;2;GFR;No;54,5616666666667;13,8002777777778;54,5319444444444;13,8233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5319444444444;13,8233333333333;c(13.8002777777778, 13.8233333333333, 54.5616666666667, 54.5319444444444);3629,38977566976;24
24031;V;2,503118038;36;2;GFR;No;54,6530555555556;13,8380555555556;54,6991666666667;13,8269444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6991666666667;13,8269444444444;c(13.8380555555556, 13.8269444444444, 54.6530555555556, 54.6991666666667);5182,77831469881;24
24039;V;2,157073596;29;2;GFR;No;54,66;14,1630555555556;54,6325;14,1986111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6325;14,1986111111111;c(14.1630555555556, 14.1986111111111, 54.66, 54.6325);3826,166784233;24
24041;V;2,004096749;34;2;GFR;No;54,6316666666667;14,3705555555556;54,6336111111111;14,3169444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6336111111111;14,3169444444444;c(14.3705555555556, 14.3169444444444, 54.6316666666667, 54.6336111111111);3468,83000380364;24
24047;V;1,644363374;24;2;GFR;No;54,5844444444444;14,4766666666667;54,5797222222222;14,5008333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5797222222222;14,5008333333333;c(14.4766666666667, 14.5008333333333, 54.5844444444444, 54.5797222222222);1648,60612092332;24
24055;V;2,500829544;36;2;POL;No;54,5711111111111;14,7202777777778;54,5852777777778;14,6702777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5852777777778;14,6702777777778;c(14.7202777777778, 14.6702777777778, 54.5711111111111, 54.5852777777778);3597,26711637328;24
24057;V;1,862724366;39;2;POL;No;54,5341666666667;14,9341666666667;54,5502777777778;14,9838888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5502777777778;14,9838888888889;c(14.9341666666667, 14.9838888888889, 54.5341666666667, 54.5502777777778);3684,04544904181;24
24058;V;2,496419918;22;2;DEN;No;54,7466666666667;12,3041666666667;54,7127777777778;12,2669444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7127777777778;12,2669444444444;c(12.3041666666667, 12.2669444444444, 54.7466666666667, 54.7127777777778);4470,10249601928;24
24059;V;1,680151099;21;2;DEN;No;54,7880555555556;12,3716666666667;54,8119444444444;12,3591666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8119444444444;12,3591666666667;c(12.3716666666667, 12.3591666666667, 54.7880555555556, 54.8119444444444);2778,15977086327;24
24062;V;2,501493696;29;2;GFR;No;54,8066666666667;13,01;54,8063888888889;12,9338888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8063888888889;12,9338888888889;c(13.01, 12.9338888888889, 54.8066666666667, 54.8063888888889);4894,17025603528;24
24063;V;3,200534069;29;2;GFR;No;54,7016666666667;13,1536111111111;54,7113888888889;13,2480555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7113888888889;13,2480555555556;c(13.1536111111111, 13.2480555555556, 54.7016666666667, 54.7113888888889);6183,37190986148;24
24065;V;1,814484232;30;2;GFR;No;54,7544444444444;13,28;54,7436111111111;13,3252777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7436111111111;13,3252777777778;c(13.28, 13.3252777777778, 54.7544444444444, 54.7436111111111);3155,13437843796;24
24066;V;1,77452221;39;2;GFR;No;54,735;13,3394444444444;54,74;13,3897222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,74;13,3897222222222;c(13.3394444444444, 13.3897222222222, 54.735, 54.74);3285,93666110017;24
24067;V;2,501676817;48;3;GFR;No;54,8219444444444;13,4261111111111;54,7880555555556;13,4525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7880555555556;13,4525;c(13.4261111111111, 13.4525, 54.8219444444444, 54.7880555555556);4136,58556248468;24
24069;V;2,514612406;34;2;GFR;No;54,7533333333333;13,5122222222222;54,7147222222222;13,5494444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7147222222222;13,5494444444444;c(13.5122222222222, 13.5494444444444, 54.7533333333333, 54.7147222222222);4921,69685075258;24
24071;V;2,499548512;40;3;GFR;No;54,7513888888889;13,9227777777778;54,7380555555556;13,8913888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7380555555556;13,8913888888889;c(13.9227777777778, 13.8913888888889, 54.7513888888889, 54.7380555555556);2507,8298470105;24
24076;I;3,945775639;39;2;GFR;No;54,7836111111111;13,9738888888889;54,7836111111111;13,9408333333333;54,7716666666667;13,9022222222222;54,7705555555556;13,8719444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7705555555556;13,8719444444444;c(13.9738888888889, 13.9408333333333, 13.9022222222222, 13.8719444444444, 54.7836111111111, 54.7836111111111, 54.7716666666667, 54.7705555555556);6897,2190218765;24
24078;V;1,834669979;28;2;GFR;No;54,6997222222222;14,1202777777778;54,6802777777778;14,0830555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6802777777778;14,0830555555556;c(14.1202777777778, 14.0830555555556, 54.6997222222222, 54.6802777777778);3232,13806920396;24
24080;V;1,586404733;31;2;DEN;No;54,6911111111111;14,4377777777778;54,7019444444444;14,4816666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7019444444444;14,4816666666667;c(14.4377777777778, 14.4816666666667, 54.6911111111111, 54.7019444444444);3076,03813514299;24
24081;V;3,184294695;38;2;DEN;No;54,6677777777778;14,5008333333333;54,6844444444444;14,5169444444444;54,7008333333333;14,5180555555556;54,7177777777778;14,5336111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7177777777778;14,5336111111111;c(14.5008333333333, 14.5169444444444, 14.5180555555556, 14.5336111111111, 54.6677777777778, 54.6844444444444, 54.7008333333333, 54.7177777777778);6088,49642499881;24
24085;V;4,932168795;44;3;DEN;No;54,7980555555556;14,6847222222222;54,7502777777778;14,5708333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7502777777778;14,5708333333333;c(14.6847222222222, 14.5708333333333, 54.7980555555556, 54.7502777777778);9055,55449660941;24
24086;V;1,486274493;25;2;DEN;No;54,9897222222222;12,6761111111111;54,9727777777778;12,7066666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9727777777778;12,7066666666667;c(12.6761111111111, 12.7066666666667, 54.9897222222222, 54.9727777777778);2717,57718147334;24
24092;V;1,70097285;48;3;DEN;No;54,8675;14,9522222222222;54,915;14,9525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,915;14,9525;c(14.9522222222222, 14.9525, 54.8675, 54.915);5287,80252665128;24
24093;V;3,380689107;33;2;DEN;No;55,0858333333333;12,7838888888889;55,1025;12,8019444444444;55,1188888888889;12,8366666666667;55,1341666666667;12,8508333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1341666666667;12,8508333333333;c(12.7838888888889, 12.8019444444444, 12.8366666666667, 12.8508333333333, 55.0858333333333, 55.1025, 55.1188888888889, 55.1341666666667);6980,7232979697;24
24094;I;1,645820224;31;2;DEN;No;55,0986111111111;12,7866666666667;55,0902777777778;12,7836111111111;55,0927777777778;12,7475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0927777777778;12,7475;c(12.7866666666667, 12.7836111111111, 12.7475, 55.0986111111111, 55.0902777777778, 55.0927777777778);3270,37161052044;24
24095;V;1,66288974;33;2;DEN;No;55,0986111111111;12,8336111111111;55,0836111111111;12,8866666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0836111111111;12,8866666666667;c(12.8336111111111, 12.8866666666667, 55.0986111111111, 55.0836111111111);3776,76588837353;24
24101;V;1,661742972;46;3;SWE;No;55,1241666666667;13,8797222222222;55,1075;13,8375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1075;13,8375;c(13.8797222222222, 13.8375, 55.1241666666667, 55.1075);3271,27541794431;24
24104;V;1,569276828;44;3;SWE;No;55,0772222222222;13,3344444444444;55,0669444444444;13,3872222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0669444444444;13,3872222222222;c(13.3344444444444, 13.3872222222222, 55.0772222222222, 55.0669444444444);3560,27190441181;24
24107;V;1,621221675;41;3;SWE;No;55,2677777777778;13,735;55,2502777777778;13,7025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2502777777778;13,7025;c(13.735, 13.7025, 55.2677777777778, 55.2502777777778);2840,00404753012;24
24125;V;2,501420193;39;2;SWE;No;55,2697222222222;13,9658333333333;55,245;14,0258333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,245;14,0258333333333;c(13.9658333333333, 14.0258333333333, 55.2697222222222, 55.245);4704,20269856608;24
24130;V;1,561661343;31;2;SWE;No;55,2713888888889;14,0508333333333;55,2675;14,0933333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2675;14,0933333333333;c(14.0508333333333, 14.0933333333333, 55.2713888888889, 55.2675);2735,9663684768;24
24142;V;2,500640726;32;2;SWE;No;55,2677777777778;14,0872222222222;55,2672222222222;14,1547222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2672222222222;14,1547222222222;c(14.0872222222222, 14.1547222222222, 55.2677777777778, 55.2672222222222);4291,26379526619;24
24147;I;1,572664369;38;2;SWE;No;55,2858333333333;13,8608333333333;55,3258333333333;13,84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3258333333333;13,84;c(13.8608333333333, 13.84, 55.2858333333333, 55.3258333333333);4645,55181026098;24
24150;V;1,453364203;47;3;DEN;No;54,6213888888889;14,7836111111111;54,6019444444444;14,7525;54,6019444444444;14,7511111111111;54,6169444444444;14,7366666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6169444444444;14,7366666666667;c(14.7836111111111, 14.7525, 14.7511111111111, 14.7366666666667, 54.6213888888889, 54.6019444444444, 54.6019444444444, 54.6169444444444);4956,5454443769;24
24151;V;2,210375589;45;3;GFR;No;54,8155555555556;13,1922222222222;54,8113888888889;13,2061111111111;54,8075;13,2363888888889;54,8052777777778;13,2352777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8052777777778;13,2352777777778;c(13.1922222222222, 13.2061111111111, 13.2363888888889, 13.2352777777778, 54.8155555555556, 54.8113888888889, 54.8075, 54.8052777777778);3258,0235720706;24
24152;V;2,501860082;43;3;GFR;No;54,8144444444444;13,2883333333333;54,8397222222222;13,3430555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8397222222222;13,3430555555556;c(13.2883333333333, 13.3430555555556, 54.8144444444444, 54.8397222222222);4504,1210939907;24
24153;V;4,091855721;44;3;GFR;No;54,7561111111111;13,5230555555556;54,7544444444444;13,49;54,7602777777778;13,4597222222222;54,7483333333333;13,4072222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7483333333333;13,4072222222222;c(13.5230555555556, 13.49, 13.4597222222222, 13.4072222222222, 54.7561111111111, 54.7544444444444, 54.7602777777778, 54.7483333333333);7823,18408209212;24
24156;V;2,499388046;41;3;GFR;No;54,7255555555556;13,7325;54,7438888888889;13,7969444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7438888888889;13,7969444444444;c(13.7325, 13.7969444444444, 54.7255555555556, 54.7438888888889);4625,76987750281;24
24161;V;2,502154528;46;3;GFR;No;54,7672222222222;13,9675;54,8105555555556;13,9380555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8105555555556;13,9380555555556;c(13.9675, 13.9380555555556, 54.7672222222222, 54.8105555555556);5182,40758545318;24
24162;V;2,500469343;56;3;DEN;No;54,6902777777778;14,8358333333333;54,685;14,7830555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,685;14,7830555555556;c(14.8358333333333, 14.7830555555556, 54.6902777777778, 54.685);3453,98872861679;24
24164;V;4,103217889;48;3;DEN;No;54,6713888888889;14,6747222222222;54,7311111111111;14,7441666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7311111111111;14,7441666666667;c(14.6747222222222, 14.7441666666667, 54.6713888888889, 54.7311111111111);8015,07930133931;24
24169;V;2,808108229;37;2;DEN;No;54,9022222222222;12,9680555555556;54,9186111111111;12,985;54,9347222222222;13,0013888888889;54,9502777777778;13,0175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9502777777778;13,0175;c(12.9680555555556, 12.985, 13.0013888888889, 13.0175, 54.9022222222222, 54.9186111111111, 54.9347222222222, 54.9502777777778);6218,34692128063;24
24171;V;1,459409863;42;3;GFR;No;54,9422222222222;13,0941666666667;54,9430555555556;13,1425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9430555555556;13,1425;c(13.0941666666667, 13.1425, 54.9422222222222, 54.9430555555556);3098,84943554557;24
